STAT_LEVL_CODE;NUTS_ID;NUTS_NAME;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
3;DE256;Ansbach, Landkreis;4321,575041;4949,489646;5533,971526;6068,720527;6782,987207;7394,989522;8096,784888;8303,838583;9103,707654;9925,599359;10952,1176;11160,70096;12280,32299;12137,80465;12792,19328;13457,94994;14068,04724;14410,37418;15129,89996;16093,42927;17356,22382;18281,70215;18520,49293;18718,17378;19512,20262;19819,17257;20548,99387;20847,08556;21862,9293;21622,92811;23690,23385;24927,52374;25510,91439;26141,74507;27126,51136;27165,04618;27701,80962;28370,18912;29198,76518;29811,8098;30688,35052;31545,08124
3;DE257;Erlangen-Höchstadt;4688,213116;5326,402759;5904,189149;6472,512257;7211,14191;7825,316034;8554,878216;8984,220564;9798,150571;10672,45721;11785,12831;12025,3323;13244,47376;13135,92005;13927,21456;13964,99796;15075,49207;16495,15517;17298,95217;18567,85374;19788,54196;18804,12266;20579,93669;21100,58713;21759,14946;23302,92816;24022,38673;25826,52515;24072,75099;22743,90291;25672,33858;26825,01133;28032,78663;28668,88591;30519,56725;32242,93016;33089,53347;33922,02342;35053,8961;35855,55237;37019,95439;38130,764
3;DE258;Fürth, Landkreis;4032,964678;4611,222466;5120,140409;5617,708377;6252,972894;6822,586031;7419,15982;7753,575085;8440,477772;9201,491406;10228,26422;10456,63543;11511,87566;11335,24777;11750,0426;10629,01124;10160,89303;10825,89551;11176,31504;12896,55172;13538,86149;14635,30042;14380,63071;14427,58235;14972,58121;15575,19796;16109,68682;16887,40504;18224,03033;16942,32102;18078,12764;19248,13239;19684,48019;19486,14762;20732,44846;21346,88692;21251,59781;21551,37266;21864,66068;22093,01097;22479,71843;22880,61225
3;DE259;Nürnberger Land;5154,690744;5913,751825;6629,042969;7294,883239;8189,137963;8915,759556;9746,75502;10175,39325;11155,45961;12160,46176;13414,79474;13680,42388;15078,91142;15007,87576;15922,73528;14811,00758;15224,62446;15543,9253;16362,78447;17116,02237;18893,4551;19401,67121;19041,065;19804,7468;19888,8663;21035,818;22028,00852;23288,48742;24225,09863;22548,19647;24213,81738;26036,42334;26715,75795;26937,60239;28394,49347;29533,99873;29203,46792;29828,36791;30160,31415;30585,11591;31088,42094;31707,02434
3;DE25A;Neustadt an der Aisch-Bad Windsheim;4713,804752;5352,025601;5934,145527;6463,296511;7169,350649;7716,235218;8370,552642;8461,414228;9189,188276;9970,956777;10902,98532;11014,06142;12023,47103;11817,35035;12350,67273;14314,51948;14925,64216;15314,15457;15552,10961;16525,14532;17170,75548;17290,56049;17603,45196;17080,31648;17914,75407;18035,84585;18656,68056;19941,33366;20425,65018;19624,13515;20545,98942;21976,78968;22704,73284;23239,84952;24668,45368;25398,30078;25800,20008;26393,31625;27163,91389;27717,40173;28532,58801;29321,21417
3;DE25B;Roth;4013,958688;4590,070073;5114,599434;5617,016889;6269,272621;6803,357491;7423,580866;7964,065478;8726,406445;9535,646971;10522,24158;10746,69199;11855,6835;11755,50356;12460,7247;12309,92565;12848,08901;13406,4732;14197,08175;15671,79322;15986,22783;16352,11382;17124,24296;16907,25192;18032,62916;18271,2724;18716,31189;19856,02533;20181,90302;19677,49849;21448,39494;22744,52016;23762,05078;24197,76256;24516,86328;25206,99311;25814,974;26474,40943;27352,48745;27984,31562;28894,30715;29767,88987
3;DE25C;Weißenburg-Gunzenhausen;5929,460439;6758,322168;7507,179399;8174,329987;9095,701297;9796,477427;10610,27142;10640,94238;11553,63086;12529,41896;13625,29629;13762,093;15066,53074;14819,20928;15541,48143;15217,20146;15633,59684;16165,39983;17150,52389;18248,94605;18564,59295;19114,98151;20242,64464;20683,30861;21401,51242;21047,38322;21412,78951;22418,69262;22815,51576;21908,03994;23589,23587;25234,10595;25266,37413;26056,78729;27652,6351;28050,05587;27977,9771;28596,1138;29116,93185;29602,74117;30246,14315;30947,06253
2;DE26;Unterfranken;7661,272833;8406,176687;9202,315571;9918,457862;10889,79268;11670,29814;12899,57948;13161,19594;14412,06051;15388,05538;16932,24586;16975,65734;18586,91073;18451,02293;19682,46966;18966,24197;19710,25371;20423,32144;21350,6273;22354,16216;23311,03315;24489,24753;25016,17428;25199,61018;26237,75826;27276,63874;28339,63948;29921,96017;29613,77926;27669,15228;29920,63051;32317,19727;32941,26453;33205,99032;34615,32084;35508,32683;36216,85235;37270,25232;38382,45545;39317,87609;40538,28092;41782,06658
3;DE261;Aschaffenburg, Kreisfreie Stadt;12396,94644;13730,76045;15125,10368;16480,50319;18270,26498;19846,88925;22012,95586;22128,97285;24324,75531;26048,24283;28915,66522;29316,5554;32501,64515;32542,56943;34847,35731;33451,43231;35209,00312;36309,86065;39224,59982;40056,18944;40804,77429;45367,21243;44458,11499;46534,47109;48604,03338;53917,71779;62037,61075;63221,21566;58394,58411;54855,59551;59238,98207;66759,90797;68077,02215;65433,09631;65185,84344;68055,64467;70076,00064;72078,68687;74358,30572;76155,68862;78545,58803;80917,80976
3;DE262;Schweinfurt, Kreisfreie Stadt;14180,77538;15823,3057;17559,86725;19210,37416;21426,36546;23344,66369;26075,06784;26287,67022;28843,51948;30979,10399;34385,36533;34951,31998;38759,42468;38793,0997;41752,01937;41056,97913;42504,09696;45069,79012;47299,58926;48879,55943;52791,25693;55924,95223;61123,78645;59414,89381;66168,50665;72580,313;72284,66308;76769,90618;74905,84324;63158,29837;76630,74175;85508,82595;87128,7992;85845,04667;89776,62582;90814,58369;94413,33359;96001,43912;99023,3975;100646,732;103523,8312;106022,5613
3;DE263;Würzburg, Kreisfreie Stadt;14109,94213;15135,52609;16391,68238;17470,50281;18982,72969;20166,56174;22396,2352;23431,85974;25219,35001;26734,67712;29397,19862;29302,58317;31932,23903;31610,0309;33642,05965;32140,56632;33505,79943;34915,69004;35775,45673;37715,42098;39059,68779;39437,71365;39091,01713;39239,70757;40393,57583;41059,66234;41051,12484;42020,36027;42501,22146;41770,26883;44212,53275;49120,10528;51487,62048;53046,16642;55588,18213;57238,96518;55888,785;57133,0011;57187,1476;57848,297;58388,13202;59332,15578
3;DE264;Aschaffenburg, Landkreis;7773,171785;8536,895924;9347,788905;10066,79274;11047,69374;11806,09853;13000,03875;13131,54831;14364,8566;15283,91919;16780,1225;16773,01739;18302,45719;18156,49776;19394,14098;17681,52949;18295,32564;19123,84397;20194,5279;21130,16887;22295,35845;23209,75827;24661,22366;24545,74716;24296,45001;24478,04808;25204,69225;27818,69553;27882,643;25711,94659;25932,86755;28237,9771;27406,77789;27579,26254;28031,52056;28215,40922;29218,68196;30174,3436;31361,17744;32284,20272;33517,80021;34723,19205
3;DE265;Bad Kissingen;6444,074102;7061,502316;7686,65008;8220,911217;8945,568538;9514,912013;10434,00507;10838,08074;11812,10017;12475,21807;13401,422;13284,97034;14394,33172;14092,46761;14856,25186;16102,60956;16836,16822;17070,51717;17690,46152;18538,98168;18765,98919;19186,8996;19419,23474;19654,71879;19990,33417;20269,39533;20808,38762;21964,45937;22172,22842;21314,33215;22551,90467;23815,18038;24725,40952;25846,73851;27293,41672;29493,09802;29691,34655;30630,55709;31284,1297;32026,55039;32857,5287;33812,07293
3;DE266;Rhön-Grabfeld;6719,793066;7341,380934;8006,345115;8643,579776;9454,033444;10103,10425;11107,62718;11354,87223;12339,78521;13102,87797;14235,366;14145,19575;15339,72583;15076,51925;15882,27675;16848,5571;17427,48154;17689,82607;18228,45838;19271,82664;20116,96367;20483,17235;21209,57457;21802,43508;23186,10069;23261,81249;23485,33048;24803,03301;25040,47339;24648,30488;25589,26089;27708,38675;29805,82621;29672,72795;32328,79343;33596,26229;34857,33061;35898,46973;37377,69379;38434,03621;39941,86994;41363,80306
3;DE267;Haßberge;4792,914035;5388,939188;5976,76873;6519,698282;7254,867057;7841,267068;8770,253614;8834,851193;9851,065112;10714,5001;11930,11757;12117,25361;13436,18876;13519,96941;14602,28229;14641,6655;15345,21135;16202,34976;16859,11618;18408,27879;19456,04013;20230,40483;19693,46923;19123,21337;20482,87915;20681,25108;22070,3567;22747,63109;22052,46457;21178,94313;22510,41443;23888,57955;24806,54815;25761,75404;26630,61888;27426,92449;28165,12701;29126,10193;30169,93379;31059,45183;32189,6918;33338,41852
3;DE268;Kitzingen;7047,45077;7670,4681;8323,149794;8883,166486;9647,987477;10253,17854;11241,55791;11488,21816;12513,1983;13290,95139;14521,81202;14416,21797;15604,69822;15346,15385;16267,99749;15361,63435;15826,64445;16657,23076;17661,51407;18471,8488;18941,68881;19140,5627;19903,37705;20455,70537;21459,37394;22043,59282;23635,06948;24357,78431;25169,72091;23927,89281;25904,4369;28735,56629;27305,39174;27801,52672;28525,27963;30324,68408;31664,46913;32503,38729;33849,85589;34717,66594;36025,30344;37210,08843
3;DE269;Miltenberg;7833,175635;8544,148039;9339,870755;10053,75351;11036,30713;11764,83892;12822,04385;12735,88556;13860,36017;14656,47639;15958,75399;15807,6939;17106,66623;16792,72425;17685,74372;16625,28652;17225,94717;16987,86933;17685,30048;18476,11652;18947,4898;20769,14867;20321,20965;21963,21129;22372,57239;23500,22703;24273,53177;25541,44183;24338,52286;22736,58483;25232,03305;27103,13901;27672,25869;27765,39356;29534,20663;29993,30288;30928,44768;31880,95127;33132,18561;34069,93916;35367,79271;36618,36733
3;DE26A;Main-Spessart;5665,942181;6347,848183;7094,471794;7789,961851;8704,100352;9499,987927;10709,19731;11012,4427;12337,40545;13425,54327;15049,01267;15354,87674;17143,07523;17373,75601;18897,94374;16589,2026;17464,58616;17939,49086;19352,76203;20683,88667;21452,40421;23579,24353;23392,25743;22491,47458;23319,31364;24170,2417;24777,39155;26888,04249;26740,00031;24117,88468;28476,58592;29419,29425;29668,71156;29416,02993;31190,181;31138,87617;32609,78408;33592,10485;35096,26116;36123,04973;37615,66075;38993,50444
3;DE26B;Schweinfurt, Landkreis;4304,324288;4708,157031;5125,220459;5497,214379;6008,993317;6399,005605;7040,372495;7126,099515;7781,058439;8281,333125;9115,946616;9114,77045;9954,339443;9848,485397;10467,3915;11554,77189;11833,47179;12422,29596;12945,17031;13618,00969;14375,33575;14287,84132;14802,42959;14034,40375;14844,48452;15399,06401;16261,5242;17230,05084;18704,43747;18256,03675;18509,71845;19666,39581;19741,58704;20857,08851;21687,34169;20262,92241;19802,17287;20425,69841;20559,71994;20956,60703;21280,66386;21774,6002
3;DE26C;Würzburg, Landkreis;4423,62524;4855,584736;5317,667766;5736,175873;6318,465386;6822,049585;7596,197586;7908,492978;8749,48993;9455,057145;10592,45643;10768,81464;11931,31937;11967,93361;12899,21117;12131,57756;12672,50579;13553,37266;13874,97271;14227,66571;15429,8552;16735,7489;17661,52131;18205,56683;19049,91932;19769,31055;20536,23519;22201,03739;21466,45171;19404,29948;20415,32894;21397,61237;22310,2747;22381,35797;23741,38853;25384,19479;25536,20502;26242,06317;26869,77674;27455,88063;28192,54275;28980,07228
2;DE27;Schwaben;8256,871816;8822,43972;9642,047971;10393,01707;11424,02279;12243,54498;13664,61397;13649,03305;15325,71099;15903,35942;17818,89556;17484,95205;19573,45664;18869,2292;20510,64662;19593,4986;20142,60691;20680,31889;21805,57559;22898,80003;23399,50751;24371,65472;25274,49279;25025,21557;26131,84316;26851,87515;28286,26632;29331,31932;29553,57735;27919,82822;29925,07782;31651,92083;32700,37422;32902,11704;34530,95765;35626,89535;35738,3904;36629,13654;37339,97569;38030,27635;38890,7804;39834,9414
3;DE271;Augsburg, Kreisfreie Stadt;14499,74467;15288,06636;16641,8397;17843,08924;19505,73842;20840,3198;22959,3356;22993,58924;25424,3184;26111,81726;29040,31873;28181,7575;31265,93855;29939,69214;32602,02671;30414,83989;31385,79448;32004,02948;33351,03712;34868,61881;35247,77127;37383,90478;37839,57826;37090,54658;39245,46132;39471,88098;41016,49244;42792,79941;42033,66813;38663,06221;40739,59081;42060,00912;43457,51137;42150,21255;43580,42412;46561,15146;46159,76834;47089,22323;47668,10911;48300,53838;49099,78121;50035,84385
3;DE272;Kaufbeuren, Kreisfreie Stadt;9988,606486;10507,66758;11314,4801;12078,43047;13111,72669;13885,09958;15327,69281;16050,82028;17778,80524;18254,15148;20180,44734;19448,59676;21414,58443;20313,39565;21653,4544;22187,09089;22501,54465;21997,33384;23102,05493;24904,7425;25008,82842;25307,02809;26584,43606;24744,80733;25628,55989;26100,66329;26609,12608;28464,89743;27892,90981;27521,74335;28701,08828;28943,06461;31194,38221;30731,22283;32836,15954;33748,21965;34159,688;34908,59854;35858,03206;36530,71135;37527,65196;38490,56094
3;DE273;Kempten (Allgäu), Kreisfreie Stadt;12633,5454;13431,4191;14596,25813;15673,08538;17150,57941;18333,47565;20295,53786;19223,56997;21409,04828;22025,12121;24535,67674;24059,48967;27079,60968;26324,85986;28672,60906;29291,52033;29831,25704;30326,92622;30686,58505;31976,37744;31374,04329;33381,56534;35304,19517;36151,17271;38179,17811;38514,46797;41606,43254;43320,26144;43028,71026;39938,94992;45829,39835;46981,00773;48488,10948;50612,71882;51852,75537;52476,71918;50478,72943;51623,25547;51311,77657;51802,21214;52015,43675;52700,73232
3;DE274;Memmingen, Kreisfreie Stadt;11586,81078;12524,70205;13859,25169;15107,72108;16809,20002;18214,90683;20584,29795;20320,71445;23229,51447;24386,17731;27510,26786;27233,03036;30808,09573;30201,63024;33191,02779;28777,90761;30113,78985;29488,05402;31093,04916;33153,59138;34875,89716;37305,46029;38334,14353;39473,79929;40787,70593;42175,08848;44817,08791;47026,23784;48075,39456;44428,03687;46391,66502;48501,04167;51949,82079;51170,27923;55326,24215;55430,43222;54301,78659;55430,84125;55986,14748;56730,86313;57612,8937;58712,4644
3;DE275;Aichach-Friedberg;4724,634588;5153,634605;5720,66522;6287,469044;7035,29377;7663,718369;8730,845308;8803,132503;10104,94492;10711,21007;12268,93733;12310,22332;14025,87483;13759,98865;15159,39312;13916,44736;14287,68186;15275,23774;16245,01427;17303,1982;17803,39081;18505,69929;19567,10974;19538,77423;19267,51435;19388,05745;20595,31554;21432,88511;21313,80986;21159,87925;22499,67376;24174,8491;22689,89163;22767,27635;23757,07031;24443,62012;24581,99433;25264,73426;25756,69162;26280,18273;26890,0243;27579,04698
3;DE276;Augsburg, Landkreis;5204,717366;5648,80479;6246,084637;6795,738599;7552,030398;8156,234765;9206,578035;9321,873193;10576,72478;11070,65054;12508,69852;12384,11995;13984,87421;13568,46756;14843,17218;13817,69055;13808,48741;14487,94286;14982,66153;16289,23122;17167,65053;17785,34918;18316,81811;18783,59089;20209,51461;21065,22432;21461,64021;21764,64001;21417,23921;20070,85827;22333,42239;24031,33122;25240,27313;25114,3516;26338,12729;26730,70937;27081,33903;27717,4817;28365,87511;28894,60876;29615,44221;30353,55228
3;DE277;Dillingen an der Donau;8498,247222;8910,953125;9485,07822;9967,854019;10694,17165;11206,37716;12271,34094;11810,30878;13068,59524;13333,72479;14653,75337;14119,86885;15512,6897;14636,37413;15499,67066;15408,683;15671,53454;15537,12083;17395,38719;17326,70837;18235,88251;18343,47625;18500,09083;18703,99915;19485,48897;19919,17128;21540,71952;21687,99804;22969,07814;22974,4953;24379,66971;26515,25127;26167,52031;27897,7408;30033,18769;30973,68169;30826,59801;31806,07321;32295,71833;33003,1465;33711,71755;34601,52449
3;DE278;Günzburg;7655,358085;8201,681571;8967,763146;9671,352955;10645,64034;11504,56515;12931,27494;13017,57092;14687,11982;15291,64177;17189,48739;16917,22798;18953,93738;18234,3373;19721,39622;21821,79198;22619,93019;23303,79906;24079,5297;25368,29258;26242,85952;26271,72931;28043,27598;28016,45466;28442,72234;29916,78155;32252,22257;33922,64126;35387,66255;33683,24238;36262,86269;36429,96104;37603,33719;37183,47297;39238,22076;39337,86165;39530,89221;40664,92591;41432,28807;42293,26224;43268,3113;44391,09076
3;DE279;Neu-Ulm;6884,893364;7412,103356;8195,608378;8954,18409;9982,09637;10835,85132;12219,17901;12480,20739;14137,75455;14823,77333;16854,89403;16715,67598;18747,96026;18162,95271;19952,42322;17884,43295;18173,18582;19021,89259;20360,90053;21763,79184;22666,68146;23756,49078;23956,54489;23918,0911;25544,07889;26083,51908;27829,8003;29514,28731;29673,36248;25870,71541;27708,01387;29870,57279;30392,68724;31079,64548;32271,66523;33230,5;33568,9643;34486,66305;35299,42182;36047,67723;36981,3835;37976,73185
3;DE27A;Lindau (Bodensee);7617,180481;8189,463529;8988,553923;9736,465057;10762,43009;11583,99844;13060,51604;13098,19444;14781,22369;15394,45149;17294,04643;17050,81554;19228,92969;18726,65921;20534,74095;17729,30114;18231,88271;18759,06558;19847,99895;22107,89249;21569,00939;23037,85571;23802,7583;22814,63018;23279,60184;23695,36934;25000,82908;24665,4831;25727,62207;24093,26418;26033,44162;28870,23378;29700,60216;31366,83596;33060,9223;34335,68728;34512,90959;35368,6216;36303,67098;37052,60964;38085,61568;39127,69775
3;DE27B;Ostallgäu;5864,333644;6367,229501;7030,708441;7658,544481;8498,420538;9172,415591;10339,23209;10242,48856;11637,09677;12186,44475;13717,38553;13609,7555;15468,72549;15150,89949;16669,21505;15872,90837;16437,09407;17273,24957;18702,89821;19720,26509;20575,03895;21087,99822;22869,76074;21254,50063;22568,11945;22983,91769;23960,28791;24088,44025;25426,59431;24019,13727;26287,07477;27779,94473;29540,0015;29841,64917;30741,12528;31524,63189;31647,97571;32515,676;33188,88068;33869,89756;34686,66444;35591,23648
3;DE27C;Unterallgäu;7866,807861;8399,952724;9159,075735;9820,574608;10738,9218;11401,24974;12674,6759;12494,64263;13946,42382;14363,34265;16034,70868;15653,03305;17366,16284;16528,68007;17739,85296;18573,82368;19347,73442;19313,03391;21498,24284;21061,08172;19973,58336;21407,55314;21871,97188;21283,29238;21665,63147;22496,57973;23751,75149;24582,02783;24319,20845;23737,26823;25424,56966;27593,46786;28879,17916;29487,4515;32464,5378;32674,36294;33783,4346;34665,67183;35885,9745;36732,85853;37955,78956;39106,9359
3;DE27D;Donau-Ries;7117,111234;7681,006045;8471,279603;9173,913043;10122,64973;10926,77844;12268,4039;12092,23784;13729,34013;14384,61601;16274,41442;16077,32386;18125,00608;17570,91746;19138,5137;18497,19041;19742,39482;20743,35596;22239,41288;22916,03161;24078,40734;24304,97648;26539,39657;26910,40811;28185,25712;29955,51181;32232,71239;34513,38093;35283,10263;35191,83052;36103,33449;38489,40493;41153,5702;41510,68262;43365,94049;45299,73738;45765,16844;46869,90907;47971,41699;48894,73802;50139,59072;51425,11305
3;DE27E;Oberallgäu;5377,201182;5784,615039;6368,641893;6926,927507;7676,429588;8273,347913;9311,728849;9620,409912;10894,95459;11410,22043;12794,02545;12625,33927;14272,34301;13872,45543;15180,03939;14743,56023;15244,76517;15824,63441;16271,83281;17457,80694;18158,61112;19039,20711;19628,83385;19247,61207;19834,67758;20909,66657;21863,52922;22220,36529;22467,28852;21759,39108;23533,70825;24962,49538;25239,38525;25913,5579;27387,22163;28102,35629;28363,47177;29052,10667;29771,14614;30357,63509;31158,18786;31974,39739
