"","X","nuts_2","nuts_1","country","trade_center","num_trade_centers","capital","education","catholics","latitude","longitude","mountain","border_region","university_1500","coast_region","printingpress_pre1500","hanse","imperial","agri","altitude","dist_border","dist_coast","dist_trade","east_germany","bishop","mining","eqi100","residence","trade_year","Region","AREA","Year","AGSH","GDP","GDP_11","INDSH","POP","SERSH","GDP_ln","GDP_11_ln","POP_ln","AREA_ln","education_ln","catholics_ln","dist_border_ln","dist_coast_ln","dist_trade_ln","eqi100_ln","agri_ln","AGSH_ln","SERSH_ln","INDSH_ln"
"DE93.2000",37,"DE93","DE9","Germany",1,1,0,20.3,31.7900009155273,53.1696922995828,9.79724303158846,0,0,0,1,1,1,1,1.26109090744232,36.3454548662359,0.809581883928992,0.560459947044199,0,0,1,0,82.9899978637695,1,7,"Statistische Region Lüneburg",15495,"2000",0.043,23458,42059,0.244,1661,0.713,10.0629668670814,10.6468286734153,7.41517510961329,9.64827267022185,3.01062088604774,3.45915180372193,-0.211237357269216,-0.578997498355646,-Inf,4.41872009286954,0.231977145932543,-3.14655516328857,-0.338273858567841,-1.41058705368894
"DE94.2000",38,"DE94","DE9","Germany",1,1,0,21,31.7900009155273,53.0488267786363,7.90258177588968,0,1,0,1,0,1,0,1.20147058581821,19.9882352878066,0.350303253487629,0.416502048425815,0,0,1,0,82.9899978637695,0,7,"Statistische Region Weser-Ems",14971,"2000",0.039,41103,73696,0.282,2416,0.68,10.6238363905212,11.2077038026204,7.78986855905471,9.61387027544984,3.04452243772342,3.45915180372193,-1.04895606110379,-0.875863899198102,-Inf,4.41872009286954,0.183546294678079,-3.24419363285249,-0.385662480811985,-1.26584820804402
"DEA1.2000",39,"DEA1","DEA","Germany",0,0,0,23.1,31.7900009155273,51.3391367594401,6.77312278747559,0,1,0,0,0,1,1,1.62766667642916,104.339999516805,0.486266326904297,1.92579699357351,0.46777974764506,0,0,1,78.1399993896484,0,0,"Düsseldorf, Regierungsbezirk",5291,"2000",0.008,109704,196695,0.264,5264,0.728,11.6055411086797,12.1894095846336,8.56864647300515,8.57376254290413,3.13983261752775,3.45915180372193,-0.720998807432108,0.655339904691615,-0.759757718533091,4.35850208181592,0.487147502409259,-4.8283137373023,-0.317454230785451,-1.33180617583582
"DEA2.2000",40,"DEA2","DEA","Germany",1,2,0,27.5,31.7900009155273,50.8593031565348,6.78393097718557,0,1,1,0,1,1,1,1.54099997932353,168.966668446859,0.564216360760232,2.15730868776639,0,0,1,1,78.1399993896484,1,13,"Köln, Regierungsbezirk",7365,"2000",0.008,90342,161979,0.239,4264,0.754,11.4113577475511,11.9952219761822,8.35796296584568,8.90449432889673,3.31418600467253,3.45915180372193,-0.572317482677586,0.768861466934317,-Inf,4.35850208181592,0.432431542920412,-4.8283137373023,-0.282362910974181,-1.43129172705063
"DEA3.2000",41,"DEA3","DEA","Germany",1,1,0,21.4,31.7900009155273,51.8392271995545,7.31764763593674,0,1,0,0,1,1,0,1.32750001309316,59.0125007629395,0.487748082377948,1.44732029736042,0,0,1,1,78.1399993896484,0,8,"Münster, Regierungsbezirk",6911,"2000",0.019,42599,76379,0.289,2609,0.691,10.6595860578035,11.2434630682612,7.86672228513673,8.8408696240914,3.06339092202781,3.45915180372193,-0.717956231054153,0.369713775856885,-Inf,4.35850208181592,0.283297483996978,-3.9633162998157,-0.369615455214467,-1.2413285908697
"DEA4.2000",42,"DEA4","DEA","Germany",1,2,0,20.7,31.7900009155273,51.9688415527344,8.74054118565151,0,0,0,0,0,1,1,1.60928572322169,125.057144165039,1.49966471535819,1.52042777197702,0,0,1,0,78.1399993896484,1,7,"Detmold, Regierungsbezirk",6523,"2000",0.014,39244,70363,0.344,2049,0.642,10.5775538452833,11.1614228358049,7.6251071482389,8.7830896717961,3.03013370027132,3.45915180372193,0.405241560028614,0.418991724196741,-Inf,4.35850208181592,0.475790430381653,-4.26869794936688,-0.443166975292176,-1.06711362160874
"DEA5.2000",43,"DEA5","DEA","Germany",1,2,0,20.1,31.7900009155273,51.3822682698568,7.72043498357137,0,0,0,0,1,1,1,1.38325001270345,224.074997901916,1.0628278652827,1.92924536267917,0,0,0,1,78.1399993896484,1,8,"Arnsberg, Regierungsbezirk",8008,"2000",0.007,64439,115536,0.337,3814,0.656,11.0734743188589,11.657337448691,8.24643378616036,8.98819632099506,3.00071981506503,3.45915180372193,0.0609331533052996,0.657128922661703,-Inf,4.35850208181592,0.324435811979852,-4.96184512992682,-0.421594490038048,-1.08767234862978
"DEB1.2000",44,"DEB1","DEB","Germany",0,0,0,19.6,31.7900009155273,50.2691424976696,7.50014595551924,1,0,0,0,0,0,0,1.21899999661035,312.454541986639,0.964634310115466,2.9368015202609,0.814672914418307,0,0,0,80.5800018310547,1,0,"Statistische Region Koblenz",8073,"2000",0.019,24951,44736,0.295,1516,0.687,10.1246691805368,10.7085338255935,7.32383056620232,8.99628043939502,2.97552956623647,3.45915180372193,-0.0360062027123002,1.07732107085934,-0.204968578298593,4.38925050248664,0.198030847718454,-3.9633162998157,-0.375420986759788,-1.22077992264232
"DEB2.2000",45,"DEB2","DEB","Germany",0,0,0,25.7,31.7900009155273,49.9390785217285,6.69565687179565,1,1,0,0,1,0,0,1.22180000834998,361.059997558594,0.267647802829742,2.54572749137878,0.77951009273529,0,1,0,80.5800018310547,0,0,"Statistische Region Trier",4924,"2000",0.046,7866,14103,0.282,512,0.672,8.97030495299176,9.55414281969224,6.23832462503951,8.50187648730434,3.24649099190117,3.45915180372193,-1.31808333129379,0.934416460384191,-0.249089642864098,4.38925050248664,0.200325188067692,-3.07911388249304,-0.397496938458987,-1.26584820804402
"DEB3.2000",46,"DEB3","DEB","Germany",0,0,0,25.3,31.7900009155273,49.4526330947876,8.02260317802429,0,1,1,0,1,1,1,1.63189999541502,230.369996643066,0.421920705586672,3.78404855728149,0.727006298303604,0,1,0,80.5800018310547,1,0,"Statistische Region Rheinhessen-Pfalz",6851,"2000",0.027,36445,65344,0.301,2003,0.672,10.5035595538163,11.0874209015243,7.60240133566582,8.8321499060029,3.23080439573347,3.45915180372193,-0.862937884055199,1.33079448336985,-0.318820138069908,4.38925050248664,0.489744977345156,-3.61191841297781,-0.397496938458987,-1.20064501423326
"DEC0.2000",47,"DEC0","DEC","Germany",0,0,0,19.7,31.7900009155273,49.37424659729,6.96450551350911,0,1,0,0,0,0,0,1.4633333582101,274.566670735677,0.157424807858964,3.05937242507934,0.451576987902323,0,0,1,85.4800033569336,0,0,"Saarland",2569,"2000",0.006,18954,33983,0.319,1072,0.676,9.84977027003014,10.4336156785566,6.97728134163075,7.85127199710988,2.98061863574394,3.45915180372193,-1.84880734513236,1.11820980508714,-0.795009404820024,4.44828246972251,0.380716955419038,-5.11599580975408,-0.391562202939173,-1.14256417619729
"DED2.2000",48,"DED2","DED","Germany",1,1,0,33.8,31.7900009155273,51.1596027721058,14.1522254076871,0,1,0,0,1,0,0,1.37981818371971,208.809089660644,0.249204933643341,2.79446619207209,0,1,0,1,86.4400024414062,1,7,"Dresden, NUTS 2-Region",7931,"2000",0.021,22006,39456,0.296,1725,0.683,9.99907042242986,10.5829414059641,7.45298232946546,8.97853441008332,3.52046080248897,3.45915180372193,-1.38947969433809,1.02764110163049,-Inf,4.45945055988263,0.321951739561451,-3.86323284125871,-0.381260419411347,-1.21739582465808
"DED4.2000",49,"DED4","DED","Germany",1,1,0,29.7,31.7900009155273,50.690175374349,12.7252295811971,1,1,0,0,1,0,0,1.37516666132261,441.75,0.240381562771897,3.38822573423386,0,1,0,0,86.4400024414062,1,6,"Chemnitz, NUTS 2-Region",6524,"2000",0.023,20596,36928,0.348,1639,0.629,9.93285216116603,10.5167253498678,7.40184157874383,8.78324296374091,3.39114704580865,3.45915180372193,-1.42552777322271,1.22030640214817,-Inf,4.45945055988263,0.318574932008035,-3.77226106305299,-0.463624022281697,-1.05555279920766
"DED5.2000",50,"DED5","DED","Germany",1,1,0,33.9,31.7900009155273,51.3108717600504,12.6720434824626,0,0,1,0,1,0,0,1.79250000894866,139.733336130778,0.852910945812862,2.80232151349386,0,1,0,1,86.4400024414062,0,6,"Leipzig, NUTS 2-Region",3965,"2000",0.016,13860,24850,0.252,1096,0.732,9.53676227274389,10.1206130315248,6.99942246750796,8.28526113406895,3.5234150143864,3.45915180372193,-0.159100138097893,1.03044818561979,-Inf,4.45945055988263,0.583611298483917,-4.13516655674236,-0.311974765020825,-1.37832619147071
"DEE0.2000",51,"DEE0","DEE","Germany",1,1,0,24.6,31.7900009155273,51.9096878596715,11.7566148212978,0,0,0,0,1,1,0,1.66635715243313,104.678570883615,1.4441385098866,2.04841737236295,0,1,1,1,81.4300003051758,1,12,"Sachsen-Anhalt",20450,"2000",0.026,32040,57447,0.288,2649,0.687,10.3747404011823,10.9586180625923,7.88193748927207,9.92573816147095,3.20274644293832,3.45915180372193,0.367512956844612,0.717067481512958,-Inf,4.39974375922675,0.510639897979903,-3.64965874096066,-0.375420986759788,-1.24479479884619
"DEF0.2000",52,"DEF0","DEF","Germany",1,1,0,22.8,31.7900009155273,54.1326049804687,9.94921398162842,0,1,0,1,1,1,1,1.45446665925237,21.0599999109904,0.261805284892519,0.201992940918232,0,0,1,0,90.3000030517578,1,8,"Schleswig-Holstein",15800,"2000",0.027,47922,85922,0.227,2777,0.747,10.7773299681454,11.3611951869392,7.9291264873068,9.66776521901506,3.1267605359604,3.45915180372193,-1.34015423895486,-1.5995225281409,-Inf,4.50313749421871,0.374639276210072,-3.61191841297781,-0.29169009384932,-1.48280526150073
"DEG0.2000",53,"DEG0","DEG","Germany",1,1,0,27.9,31.7900009155273,50.9007571676503,11.1068340384442,1,0,1,0,1,1,1,1.52265216925439,323.378258083178,1.2296887351119,2.88586597857268,0,1,0,0,91.6699981689453,1,10,"Thüringen",16173,"2000",0.026,29406,52723,0.318,2449,0.657,10.2889540141376,10.872807071958,7.80343505695217,9.69109846411978,3.32862668882732,3.45915180372193,0.206761076474383,1.05982502080238,-Inf,4.51819515199927,0.420453662572666,-3.64965874096066,-0.420071260497527,-1.14570389620196
"FR10.2000",54,"FR10","FR1","France",1,1,1,39.7,62.3699989318848,48.7961931228638,2.33265197277069,0,0,1,0,1,0,0,1.72150001022028,80.6624999046326,1.51220418512821,1.54775685071945,0,0,0,1,73.5,1,6,"Île de France",12012,"2000",0.004,362145,543036,0.17,11031,0.826,12.7997999630944,13.204930895061,9.30846476996938,9.39366142910322,3.68135118769314,4.13308437341257,0.413568311714059,0.436806689651602,-Inf,4.29728540621879,0.543196009733287,-5.52146091786225,-0.191160505461159,-1.77195684193188
"FR21.2000",55,"FR21","FR2","France",1,2,0,19.6,62.3699989318848,48.7780752182007,4.57741665840149,0,1,0,0,1,0,0,1.87100002241671,192.074998855591,1.04645131155849,2.30004477500916,0,0,1,0,65.629997253418,0,13,"Champagne-Ardenne",25606,"2000",0.072,26229,39330,0.275,1342,0.653,10.174620947849,10.5797428654259,7.20191631753163,10.1505819780061,2.97552956623647,4.13308437341257,0.0454047367938736,0.832928590140904,-Inf,4.18403286663614,0.626473059273091,-2.63108915996608,-0.426178149705706,-1.29098418131557
"FR22.2000",56,"FR22","FR2","France",0,0,0,21.6,62.3699989318848,49.6116358439128,2.77525242169698,0,1,0,1,1,0,0,1.97099999940263,94.9666646321614,0.821631888548533,1.10058285792668,0.818377176920574,0,0,0,71.8499984741211,0,0,"Picardie",19399,"2000",0.046,31865,47781,0.286,1863,0.668,10.3692635077484,10.7743833499199,7.52994337060159,9.87297679733111,3.07269331469012,4.13308437341257,-0.196462808379342,0.0958399103147762,-0.200431952171786,4.27458059128803,0.678541027867503,-3.07911388249304,-0.403467105445491,-1.25176346816228
"FR23.2000",57,"FR23","FR2","France",1,1,0,19.3,62.3699989318848,49.3686084747314,0.988852798938751,0,1,0,1,1,0,0,1.97300001071151,147.200004577637,0.520467966794968,0.382295534014702,0,0,1,0,64.2900009155273,0,6,"Haute-Normandie",12318,"2000",0.029,33902,50836,0.289,1785,0.682,10.4312292886784,10.836360044002,7.48717369421374,9.41881688624699,2.96010509591084,4.13308437341257,-0.653026935962242,-0.961561320234737,-Inf,4.16340411239418,0.679555232469525,-3.54045944899566,-0.382725621138675,-1.2413285908697
"FR24.2000",58,"FR24","FR2","France",1,2,0,24,62.3699989318848,47.5135040283203,1.63028905789057,0,0,1,0,1,0,0,1.52250000382628,131.600002288819,2.29663397868474,2.18811500072479,0,0,1,0,74.9499969482422,0,6,"Centre",39151,"2000",0.049,46277,69392,0.279,2451,0.672,10.7424003563889,11.1475268660751,7.80425138352811,10.5751812438769,3.17805383034795,4.13308437341257,0.831444563462879,0.783040442924767,-Inf,4.31682118383136,0.420353723115071,-3.01593498087151,-0.397496938458987,-1.27654349716077
"FR25.2000",59,"FR25","FR2","France",0,0,0,25.2,62.3699989318848,48.919620513916,-0.546847637742759,0,1,1,1,1,0,0,1.84099998893592,148.433334350586,0.397416656215986,0.354549090067546,1.2559380531311,0,0,0,72.5299987792969,0,0,"Basse-Normandie",17589,"2000",0.074,24190,36273,0.264,1427,0.663,10.0936946036041,10.4988289418424,7.26332961747684,9.77502898563232,3.22684399451738,4.13308437341257,-0.922770036768447,-1.03690846567867,0.227882746074205,4.284000252545,0.61030889624112,-2.60369018577797,-0.410980288796275,-1.33180617583582
"FR26.2000",60,"FR26","FR2","France",1,1,0,23.9,62.3699989318848,47.274079322815,4.11716669797897,0,0,0,0,1,0,0,1.85650000008375,324.449989318848,1.96541604399681,3.34175896644592,0,0,1,0,72.1500015258789,0,6,"Bourgogne",31582,"2000",0.062,29269,43888,0.268,1613,0.67,10.2842842144286,10.6893962131774,7.38585107812521,10.3603426170266,3.17387845893747,4.13308437341257,0.675703950135019,1.20649730502465,-Inf,4.27874730636858,0.618692994680109,-2.78062089393705,-0.400477566597125,-1.31676829847128
"FR30.2000",61,"FR30","FR3","France",0,0,0,24.6,62.3699989318848,50.5211906433105,2.7604867219925,0,1,0,1,1,0,1,1.63499999951762,98.1499977111815,0.263838499784469,0.622115731239319,0.878638386726381,0,0,1,73.4400024414062,0,0,"Nord - Pas-de-Calais",12414,"2000",0.024,65407,98077,0.257,4001,0.719,11.0883845653567,11.4935081634265,8.29429960885724,9.4265801469736,3.20274644293832,4.13308437341257,-1.33241810626771,-0.474629140464825,-0.129381857606822,4.29646877955578,0.491642804054183,-3.72970144863419,-0.32989392126109,-1.35867919408692
"FR41.2000",62,"FR41","FR4","France",1,1,0,21.7,62.3699989318848,48.7883911132812,6.10504007339478,0,1,0,0,1,0,1,1.85600001039503,303.67499923706,0.523006498813629,2.86865431070328,0,0,0,0,66.9000015258789,0,7,"Lorraine",23547,"2000",0.205,39622,59414,0.34,2314,0.454,10.5871397985343,10.9922851678158,7.74673290775362,10.0667537027949,3.07731226054641,4.13308437341257,-0.648161388964533,1.05384303852427,-Inf,4.20319898994254,0.618423639964779,-1.58474529984373,-0.789658080940789,-1.07880966137193
"FR42.2000",63,"FR42","FR4","France",1,1,0,29.4,62.3699989318848,48.2326450347901,7.4090530872345,0,1,0,0,1,0,1,1.66100001063751,214.050003051758,0.261883400380611,3.88456118106842,0,0,0,0,71.9300003051758,0,8,"Alsace",8280,"2000",0.021,36165,54229,0.299,1745,0.68,10.4958470792834,10.9009710996872,7.46450983463653,9.02159824737931,3.38099467434464,4.13308437341257,-1.3398559109945,1.3570100253341,-Inf,4.27569342812194,0.507419837035438,-3.86323284125871,-0.385662480811985,-1.20731170559145
"FR43.2000",64,"FR43","FR4","France",0,0,0,23.4,62.3699989318848,47.2793645858765,6.28874564170838,0,1,1,0,1,0,1,1.81275000391148,491.400001525879,0.372963663190603,3.59366703033447,1.44263368844986,0,1,0,72.3600006103516,0,0,"Franche-Comté",16202,"2000",0.04,20390,30575,0.325,1122,0.635,9.9227998635685,10.3279379605554,7.02286808608264,9.69288997039044,3.15273602236366,4.13308437341257,-0.986274281803299,1.27917313808573,0.366470393407212,4.28165366896203,0.594845031427325,-3.2188758248682,-0.454130280089445,-1.1239300966524
"FR51.2000",65,"FR51","FR5","France",0,0,0,26.5,62.3699989318848,47.5180526733398,-0.811498737335206,0,0,1,1,1,0,0,1.72080000077872,79.3400001525879,0.803288084268569,0.772936952114106,1.11561772823334,0,0,0,69.3600006103516,0,0,"Pays de la Loire",32082,"2000",0.064,61277,91884,0.28,3255,0.655,11.0231598476025,11.4282821909011,8.08794755464267,10.3760504041768,3.27714473299218,4.13308437341257,-0.219041869388587,-0.257557796316071,0.109408267854452,4.23931034127205,0.542789299423917,-2.74887219562247,-0.423120043346885,-1.27296567581289
"FR52.2000",66,"FR52","FR5","France",1,1,0,28.1,62.3699989318848,48.1753330230713,-2.85408344864845,0,1,0,1,1,0,0,1.54800002283881,106.650001525879,0.222218414768577,0.178204928990454,0,0,0,0,84.3000030517578,0,6,"Bretagne",27209,"2000",0.072,52651,78949,0.241,2933,0.688,10.8714405107341,11.2765573533591,7.98378106897745,10.2113030799075,3.3357695763397,4.13308437341257,-1.50409453046446,-1.72482110444886,-Inf,4.43438190120897,0.436963789921288,-2.63108915996608,-0.373966441048793,-1.42295834549148
"FR53.2000",67,"FR53","FR5","France",0,0,0,21,62.3699989318848,46.136887550354,-0.0409786254167557,0,0,1,1,1,0,0,1.79850001986644,96.3250012397767,0.96027620881796,0.955476298928262,0.950645178556441,0,0,0,78.3199996948242,0,0,"Poitou-Charentes",25809,"2000",0.075,29000,43486,0.243,1652,0.683,10.2750511089686,10.680194326195,7.40974195408092,10.1584785472895,3.04452243772342,4.13308437341257,-0.0405343183842945,-0.0455453204987681,-0.050614389573016,4.36080299432573,0.586952995199658,-2.59026716544583,-0.381260419411347,-1.41469383564159
"FR61.2000",68,"FR61","FR6","France",1,2,0,27.2,62.3699989318848,44.3184814453125,-0.174798053503036,0,1,1,1,1,0,0,1.62699997834987,152.759998321533,0.825137543678284,0.827200704813004,0,0,1,0,79.4400024414062,0,6,"Aquitaine",41309,"2000",0.073,54882,82295,0.21,2938,0.716,10.9129407048844,11.3180656314782,7.98548435673382,10.6288356728841,3.30321697330195,4.13308437341257,-0.192205186933585,-0.189707923181667,-Inf,4.37500205046962,0.486737814930121,-2.61729583783375,-0.334075112021491,-1.56064774826467
"FR62.2000",69,"FR62","FR6","France",1,1,0,34.6,62.3699989318848,43.737624168396,1.40152044594288,1,1,1,0,1,0,0,1.83525003872783,401.462490081787,0.964153975248338,1.66086371243,0,0,1,0,70.1800003051758,0,6,"Midi-Pyrénées",45348,"2000",0.065,47591,71363,0.22,2582,0.715,10.7703989467122,11.175534806729,7.85631957140659,10.7221213531375,3.54385368206368,4.13308437341257,-0.0365042717649823,0.50733777574759,-Inf,4.25106337450354,0.607180733110963,-2.7333680090865,-0.335472736288129,-1.51412773262978
"FR63.2000",70,"FR63","FR6","France",1,1,0,26,62.3699989318848,45.7736892700195,1.71339321136475,0,0,0,0,1,0,0,1.60199996754016,483.800018310547,2.46373510360718,2.44696307182312,0,0,0,0,77.4199981689453,0,10,"Limousin",16942,"2000",0.077,12096,18139,0.24,714,0.683,9.40063009841931,9.80581959535797,6.57088296233958,9.7375510249915,3.25809653802148,4.13308437341257,0.901678533239089,0.894847693142378,-Inf,4.34924512149858,0.471252828384095,-2.56394985712845,-0.381260419411347,-1.42711635564015
"FR71.2000",71,"FR71","FR7","France",1,1,0,28.5,62.3699989318848,45.5092282295227,5.29606103897095,1,1,0,0,1,0,0,1.5408750017521,844.024991989136,0.973464539274573,2.04161870479584,0,0,0,0,79,0,6,"Rhône-Alpes",43698,"2000",0.027,121721,182521,0.279,5701,0.694,11.7094868195539,12.114620513878,8.64839687703158,10.685057613446,3.3499040872746,4.13308437341257,-0.0268938808481458,0.713742975958183,-Inf,4.36944785246702,0.432350438026628,-3.61191841297781,-0.365283318475333,-1.27654349716077
"FR72.2000",72,"FR72","FR7","France",0,0,0,28.3,62.3699989318848,45.5685939788818,3.20798045396805,1,0,0,0,0,0,0,1.39750000543848,651.925010681152,2.14709928631782,2.18654012680054,1.439956843853,0,0,1,73.8499984741211,0,0,"Auvergne",26013,"2000",0.072,22743,34104,0.27,1313,0.658,10.0320126847244,10.437169958445,7.1800698743028,10.1663516920453,3.34286180464919,4.13308437341257,0.764117762036924,0.782320443772206,0.364613143592286,4.30203598831552,0.334684929938695,-2.63108915996608,-0.41855034765682,-1.30933331998376
"FR81.2000",73,"FR81","FR8","France",1,3,0,26,62.3699989318848,43.5550888061523,3.16499371528625,1,1,1,1,1,0,0,1.6145999838927,413.340002441406,0.519488433003425,0.59774131178856,0,0,0,0,73.2799987792969,0,10,"Languedoc-Roussillon",27376,"2000",0.059,37961,56923,0.173,2327,0.768,10.5443145958964,10.9494547563666,7.75233516330229,10.217421996132,3.25809653802148,4.13308437341257,-0.654910734324184,-0.514597207607453,-Inf,4.29428770370781,0.479087238002747,-2.83021783507642,-0.263965545834465,-1.75446368448436
"FR82.2000",74,"FR82","FR8","France",1,2,0,26.8,62.3699989318848,43.9491380055745,6.08874567349752,1,1,1,1,1,0,0,1.65316666012243,669.133333841959,0.430209944645564,0.59332467863957,0,0,1,0,66.2799987792969,0,12,"Provence-Alpes-Côte d'Azur",31400,"2000",0.028,88579,132825,0.172,4542,0.8,11.3916500881834,11.7967877513191,8.4211227226655,10.3545631718963,3.28840188751681,4.13308437341257,-0.84348194608476,-0.522013511033023,-Inf,4.193888174141,0.502692636577195,-3.57555076880693,-0.22314355131421,-1.76026080216868
